id,loan_id,due_date,paid_date,expected_amount,paid_amount,payment_status,days_overdue
1678,90,2025-09-24,2025-10-03,92544.67,92544.67,late,9
1679,90,2025-10-01,2025-10-06,92544.67,92544.67,late,5
1680,90,2025-10-08,2025-10-08,92544.67,92544.67,paid,0
1681,90,2025-10-15,2025-10-15,92544.67,92544.67,paid,0
1682,90,2025-10-22,2025-10-27,92544.67,92544.67,late,5
1683,90,2025-10-29,2025-11-04,92544.67,92544.67,late,6
1684,90,2025-11-05,2025-11-05,92544.67,92544.67,paid,0
1685,90,2025-11-12,2025-11-12,92544.67,92544.67,paid,0
1686,91,2024-08-21,2024-08-21,174489.54,174489.54,paid,0
1687,91,2024-08-28,2024-08-28,174489.54,174489.54,paid,0
1688,91,2024-09-04,2024-09-08,174489.54,174489.54,late,4
1689,91,2024-09-11,2024-09-21,174489.54,174489.54,late,10
1690,91,2024-09-18,2024-09-18,174489.54,174489.54,paid,0
1691,91,2024-09-25,2024-09-25,174489.54,174489.54,paid,0
1692,91,2024-10-02,2024-10-07,174489.54,174489.54,late,5
1693,91,2024-10-09,2024-10-09,174489.54,174489.54,paid,0
1694,91,2024-10-16,2024-10-16,174489.54,174489.54,paid,0
1695,91,2024-10-23,2024-10-23,174489.54,174489.54,paid,0
1696,91,2024-10-30,2024-10-30,174489.54,174489.54,paid,0
1697,91,2024-11-06,2024-11-06,174489.54,174489.54,paid,0
1698,91,2024-11-13,2024-11-13,174489.54,174489.54,paid,0
1699,91,2024-11-20,2024-11-20,174489.54,174489.54,paid,0
1700,91,2024-11-27,2024-12-04,174489.54,174489.54,late,7
1701,91,2024-12-04,2024-12-04,174489.54,174489.54,paid,0
1702,91,2024-12-11,2024-12-11,174489.54,174489.54,paid,0
1703,91,2024-12-18,2024-12-18,174489.54,174489.54,paid,0
1704,91,2024-12-25,2024-12-28,174489.54,174489.54,late,3
1705,91,2025-01-01,2025-01-01,174489.54,174489.54,paid,0
1706,91,2025-01-08,2025-01-15,174489.54,174489.54,late,7
1707,91,2025-01-15,2025-01-15,174489.54,174489.54,paid,0
1708,91,2025-01-22,2025-01-22,174489.54,174489.54,paid,0
1709,91,2025-01-29,2025-01-29,174489.54,174489.54,paid,0
1710,92,2025-02-23,2025-03-05,145023.25,145023.25,late,10
1711,92,2025-03-02,2025-03-02,145023.25,145023.25,paid,0
1712,92,2025-03-09,2025-03-09,145023.25,145023.25,paid,0
1713,92,2025-03-16,2025-03-16,145023.25,145023.25,paid,0
1714,92,2025-03-23,2025-03-23,145023.25,145023.25,paid,0
1715,92,2025-03-30,2025-03-30,145023.25,145023.25,paid,0
1716,92,2025-04-06,2025-04-10,145023.25,145023.25,late,4
1717,92,2025-04-13,2025-04-18,145023.25,145023.25,late,5
1718,92,2025-04-20,2025-04-20,145023.25,145023.25,paid,0
1719,92,2025-04-27,2025-05-07,145023.25,145023.25,late,10
1720,92,2025-05-04,2025-05-04,145023.25,145023.25,paid,0
1721,92,2025-05-11,2025-05-14,145023.25,145023.25,late,3
1722,92,2025-05-18,2025-05-18,145023.25,145023.25,paid,0
1723,92,2025-05-25,2025-05-25,145023.25,145023.25,paid,0
1724,92,2025-06-01,2025-06-01,145023.25,145023.25,paid,0
1725,92,2025-06-08,2025-06-08,145023.25,145023.25,paid,0
1726,92,2025-06-15,2025-06-15,145023.25,145023.25,paid,0
1727,92,2025-06-22,2025-06-22,145023.25,145023.25,paid,0
1728,92,2025-06-29,2025-07-09,145023.25,145023.25,late,10
1729,92,2025-07-06,2025-07-06,145023.25,145023.25,paid,0
1730,92,2025-07-13,2025-07-13,145023.25,145023.25,paid,0
1731,92,2025-07-20,2025-07-20,145023.25,145023.25,paid,0
1732,92,2025-07-27,2025-07-27,145023.25,145023.25,paid,0
1733,92,2025-08-03,2025-08-03,145023.25,145023.25,paid,0
1734,93,2024-08-30,2024-08-30,189649.92,189649.92,paid,0
1735,93,2024-09-06,,189649.92,103051.04,partial,9
1736,93,2024-09-13,2024-09-21,189649.92,189649.92,late,8
1737,93,2024-09-20,2024-09-20,189649.92,189649.92,paid,0
1738,93,2024-09-27,2024-09-27,189649.92,189649.92,paid,0
1739,93,2024-10-04,2024-10-04,189649.92,189649.92,paid,0
1740,93,2024-10-11,2024-10-11,189649.92,189649.92,paid,0
1741,93,2024-10-18,2024-10-18,189649.92,189649.92,paid,0
1742,93,2024-10-25,2024-10-25,189649.92,189649.92,paid,0
1743,93,2024-11-01,2024-11-01,189649.92,189649.92,paid,0
1744,93,2024-11-08,2024-11-08,189649.92,189649.92,paid,0
1745,93,2024-11-15,2024-11-15,189649.92,189649.92,paid,0
1746,93,2024-11-22,2024-11-22,189649.92,189649.92,paid,0
1747,93,2024-11-29,2024-11-29,189649.92,189649.92,paid,0
1748,93,2024-12-06,2024-12-06,189649.92,189649.92,paid,0
1749,93,2024-12-13,2024-12-22,189649.92,189649.92,late,9
1750,93,2024-12-20,2024-12-24,189649.92,189649.92,late,4
1751,93,2024-12-27,2024-12-27,189649.92,189649.92,paid,0
1752,93,2025-01-03,2025-01-03,189649.92,189649.92,paid,0
1753,93,2025-01-10,2025-01-10,189649.92,189649.92,paid,0
1754,93,2025-01-17,2025-01-17,189649.92,189649.92,paid,0
1755,93,2025-01-24,2025-01-30,189649.92,189649.92,late,6
1756,93,2025-01-31,2025-01-31,189649.92,189649.92,paid,0
1757,93,2025-02-07,2025-02-07,189649.92,189649.92,paid,0
1758,94,2024-02-19,2024-02-19,188137.0,188137.0,paid,0
1759,94,2024-02-26,2024-02-26,188137.0,188137.0,paid,0
1760,94,2024-03-04,2024-03-04,188137.0,188137.0,paid,0
1761,94,2024-03-11,2024-03-16,188137.0,188137.0,late,5
1762,94,2024-03-18,2024-03-18,188137.0,188137.0,paid,0
1763,94,2024-03-25,2024-03-25,188137.0,188137.0,paid,0
1764,94,2024-04-01,2024-04-01,188137.0,188137.0,paid,0
1765,94,2024-04-08,2024-04-08,188137.0,188137.0,paid,0
1766,94,2024-04-15,2024-04-15,188137.0,188137.0,paid,0
1767,94,2024-04-22,2024-04-22,188137.0,188137.0,paid,0
1768,94,2024-04-29,2024-04-29,188137.0,188137.0,paid,0
1769,94,2024-05-06,2024-05-06,188137.0,188137.0,paid,0
1770,94,2024-05-13,2024-05-13,188137.0,188137.0,paid,0
1771,94,2024-05-20,2024-05-20,188137.0,188137.0,paid,0
1772,94,2024-05-27,2024-05-27,188137.0,188137.0,paid,0
1773,94,2024-06-03,2024-06-03,188137.0,188137.0,paid,0
1774,95,2025-08-02,2025-08-02,111319.9,111319.9,paid,0
1775,95,2025-08-09,2025-08-09,111319.9,111319.9,paid,0
1776,95,2025-08-16,2025-08-23,111319.9,111319.9,late,7
1777,95,2025-08-23,2025-08-23,111319.9,111319.9,paid,0
1778,95,2025-08-30,2025-08-30,111319.9,111319.9,paid,0
1779,95,2025-09-06,2025-09-06,111319.9,111319.9,paid,0
1780,95,2025-09-13,2025-09-20,111319.9,111319.9,late,7
1781,95,2025-09-20,2025-09-20,111319.9,111319.9,paid,0
1782,95,2025-09-27,2025-09-27,111319.9,111319.9,paid,0
1783,95,2025-10-04,2025-10-07,111319.9,111319.9,late,3
1784,95,2025-10-11,2025-10-19,111319.9,111319.9,late,8
1785,95,2025-10-18,2025-10-18,111319.9,111319.9,paid,0
1786,95,2025-10-25,2025-10-25,111319.9,111319.9,paid,0
1787,95,2025-11-01,2025-11-01,111319.9,111319.9,paid,0
1788,95,2025-11-08,2025-11-08,111319.9,111319.9,paid,0
1789,95,2025-11-15,2025-11-15,111319.9,111319.9,paid,0
1790,96,2024-03-27,2024-03-27,342678.17,342678.17,paid,0
1791,96,2024-04-03,2024-04-03,342678.17,342678.17,paid,0
1792,96,2024-04-10,2024-04-10,342678.17,342678.17,paid,0
1793,96,2024-04-17,,342678.17,222380.77,partial,7
1794,96,2024-04-24,2024-04-24,342678.17,342678.17,paid,0
1795,96,2024-05-01,2024-05-01,342678.17,342678.17,paid,0
1796,96,2024-05-08,2024-05-08,342678.17,342678.17,paid,0
1797,96,2024-05-15,2024-05-15,342678.17,342678.17,paid,0
1798,96,2024-05-22,2024-05-27,342678.17,342678.17,late,5
1799,96,2024-05-29,,342678.17,248594.62,partial,4
1800,96,2024-06-05,2024-06-05,342678.17,342678.17,paid,0
1801,96,2024-06-12,2024-06-12,342678.17,342678.17,paid,0
1802,96,2024-06-19,2024-06-27,342678.17,342678.17,late,8
1803,96,2024-06-26,2024-06-26,342678.17,342678.17,paid,0
1804,96,2024-07-03,2024-07-03,342678.17,342678.17,paid,0
1805,96,2024-07-10,2024-07-10,342678.17,342678.17,paid,0
1806,96,2024-07-17,2024-07-21,342678.17,342678.17,late,4
1807,96,2024-07-24,2024-07-24,342678.17,342678.17,paid,0
1808,96,2024-07-31,2024-07-31,342678.17,342678.17,paid,0
1809,96,2024-08-07,2024-08-07,342678.17,342678.17,paid,0
1810,96,2024-08-14,2024-08-14,342678.17,342678.17,paid,0
1811,96,2024-08-21,2024-08-28,342678.17,342678.17,late,7
1812,96,2024-08-28,2024-09-05,342678.17,342678.17,late,8
1813,96,2024-09-04,2024-09-10,342678.17,342678.17,late,6
1814,97,2024-10-10,2024-10-16,136722.94,136722.94,late,6
1815,97,2024-10-17,2024-10-24,136722.94,136722.94,late,7
1816,97,2024-10-24,2024-10-24,136722.94,136722.94,paid,0
1817,97,2024-10-31,2024-10-31,136722.94,136722.94,paid,0
1818,97,2024-11-07,2024-11-07,136722.94,136722.94,paid,0
1819,97,2024-11-14,2024-11-14,136722.94,136722.94,paid,0
1820,97,2024-11-21,2024-11-21,136722.94,136722.94,paid,0
1821,97,2024-11-28,2024-11-28,136722.94,136722.94,paid,0
1822,97,2024-12-05,2024-12-05,136722.94,136722.94,paid,0
1823,97,2024-12-12,2024-12-12,136722.94,136722.94,paid,0
1824,97,2024-12-19,2024-12-19,136722.94,136722.94,paid,0
1825,97,2024-12-26,2024-12-26,136722.94,136722.94,paid,0
1826,97,2025-01-02,2025-01-02,136722.94,136722.94,paid,0
1827,97,2025-01-09,,136722.94,73123.29,partial,8
1828,97,2025-01-16,2025-01-16,136722.94,136722.94,paid,0
1829,97,2025-01-23,2025-01-23,136722.94,136722.94,paid,0
1830,98,2023-12-21,2023-12-31,529838.31,529838.31,late,10
1831,98,2023-12-28,2023-12-28,529838.31,529838.31,paid,0
1832,98,2024-01-04,2024-01-12,529838.31,529838.31,late,8
1833,98,2024-01-11,2024-01-11,529838.31,529838.31,paid,0
1834,98,2024-01-18,2024-01-18,529838.31,529838.31,paid,0
1835,98,2024-01-25,,529838.31,316668.69,partial,3
1836,98,2024-02-01,2024-02-01,529838.31,529838.31,paid,0
1837,98,2024-02-08,2024-02-08,529838.31,529838.31,paid,0
1838,98,2024-02-15,2024-02-15,529838.31,529838.31,paid,0
1839,98,2024-02-22,2024-02-22,529838.31,529838.31,paid,0
1840,98,2024-02-29,2024-02-29,529838.31,529838.31,paid,0
1841,98,2024-03-07,2024-03-11,529838.31,529838.31,late,4
1842,98,2024-03-14,2024-03-14,529838.31,529838.31,paid,0
1843,98,2024-03-21,2024-03-21,529838.31,529838.31,paid,0
1844,98,2024-03-28,2024-03-28,529838.31,529838.31,paid,0
1845,98,2024-04-04,2024-04-04,529838.31,529838.31,paid,0
1846,99,2025-07-14,2025-07-14,303782.31,303782.31,paid,0
1847,99,2025-07-21,,303782.31,183826.74,partial,8
1848,99,2025-07-28,2025-07-28,303782.31,303782.31,paid,0
1849,99,2025-08-04,2025-08-04,303782.31,303782.31,paid,0
1850,99,2025-08-11,2025-08-17,303782.31,303782.31,late,6
1851,99,2025-08-18,2025-08-25,303782.31,303782.31,late,7
1852,99,2025-08-25,2025-09-01,303782.31,303782.31,late,7
1853,99,2025-09-01,2025-09-06,303782.31,303782.31,late,5
1854,99,2025-09-08,2025-09-16,303782.31,303782.31,late,8
1855,99,2025-09-15,2025-09-15,303782.31,303782.31,paid,0
1856,99,2025-09-22,2025-09-22,303782.31,303782.31,paid,0
1857,99,2025-09-29,2025-09-29,303782.31,303782.31,paid,0
1858,99,2025-10-06,2025-10-06,303782.31,303782.31,paid,0
1859,99,2025-10-13,2025-10-13,303782.31,303782.31,paid,0
1860,99,2025-10-20,2025-10-20,303782.31,303782.31,paid,0
1861,99,2025-10-27,2025-10-27,303782.31,303782.31,paid,0
1862,100,2025-02-17,2025-02-17,406614.71,406614.71,paid,0
1863,100,2025-02-24,2025-02-24,406614.71,406614.71,paid,0
1864,100,2025-03-03,2025-03-03,406614.71,406614.71,paid,0
1865,100,2025-03-10,2025-03-19,406614.71,406614.71,late,9
1866,100,2025-03-17,2025-03-17,406614.71,406614.71,paid,0
1867,100,2025-03-24,2025-03-24,406614.71,406614.71,paid,0
1868,100,2025-03-31,2025-04-05,406614.71,406614.71,late,5
1869,100,2025-04-07,2025-04-07,406614.71,406614.71,paid,0
1870,100,2025-04-14,2025-04-14,406614.71,406614.71,paid,0
1871,100,2025-04-21,2025-04-21,406614.71,406614.71,paid,0
1872,100,2025-04-28,2025-05-08,406614.71,406614.71,late,10
1873,100,2025-05-05,2025-05-09,406614.71,406614.71,late,4
1874,100,2025-05-12,2025-05-12,406614.71,406614.71,paid,0
1875,100,2025-05-19,2025-05-19,406614.71,406614.71,paid,0
1876,100,2025-05-26,2025-05-26,406614.71,406614.71,paid,0
1877,100,2025-06-02,2025-06-02,406614.71,406614.71,paid,0
1878,100,2025-06-09,2025-06-09,406614.71,406614.71,paid,0
1879,100,2025-06-16,2025-06-16,406614.71,406614.71,paid,0
1880,100,2025-06-23,2025-07-01,406614.71,406614.71,late,8
1881,100,2025-06-30,2025-07-08,406614.71,406614.71,late,8
1882,100,2025-07-07,2025-07-07,406614.71,406614.71,paid,0
1883,100,2025-07-14,2025-07-14,406614.71,406614.71,paid,0
1884,100,2025-07-21,2025-07-24,406614.71,406614.71,late,3
1885,100,2025-07-28,2025-07-28,406614.71,406614.71,paid,0
1886,101,2025-07-29,2025-08-06,761498.65,761498.65,late,8
1887,101,2025-08-05,2025-08-05,761498.65,761498.65,paid,0
1888,101,2025-08-12,2025-08-12,761498.65,761498.65,paid,0
1889,101,2025-08-19,2025-08-19,761498.65,761498.65,paid,0
1890,101,2025-08-26,2025-08-26,761498.65,761498.65,paid,0
1891,101,2025-09-02,2025-09-09,761498.65,761498.65,late,7
1892,101,2025-09-09,2025-09-09,761498.65,761498.65,paid,0
1893,101,2025-09-16,2025-09-16,761498.65,761498.65,paid,0
1894,101,2025-09-23,2025-09-28,761498.65,761498.65,late,5
1895,101,2025-09-30,,761498.65,477241.06,partial,8
1896,101,2025-10-07,2025-10-07,761498.65,761498.65,paid,0
1897,101,2025-10-14,2025-10-14,761498.65,761498.65,paid,0
1898,101,2025-10-21,2025-10-21,761498.65,761498.65,paid,0
1899,101,2025-10-28,2025-10-28,761498.65,761498.65,paid,0
1900,101,2025-11-04,2025-11-04,761498.65,761498.65,paid,0
1901,101,2025-11-11,2025-11-11,761498.65,761498.65,paid,0
1902,101,2025-11-18,2025-11-23,761498.65,761498.65,late,5
1903,102,2024-02-08,2024-02-08,329860.25,329860.25,paid,0
1904,102,2024-02-15,2024-02-15,329860.25,329860.25,paid,0
1905,102,2024-02-22,2024-03-03,329860.25,329860.25,late,10
1906,102,2024-02-29,2024-02-29,329860.25,329860.25,paid,0
1907,102,2024-03-07,2024-03-07,329860.25,329860.25,paid,0
1908,102,2024-03-14,2024-03-14,329860.25,329860.25,paid,0
1909,102,2024-03-21,,329860.25,177380.04,partial,6
1910,102,2024-03-28,2024-03-28,329860.25,329860.25,paid,0
1911,102,2024-04-04,2024-04-12,329860.25,329860.25,late,8
1912,102,2024-04-11,2024-04-11,329860.25,329860.25,paid,0
1913,102,2024-04-18,,329860.25,219309.61,partial,3
1914,102,2024-04-25,2024-04-29,329860.25,329860.25,late,4
1915,102,2024-05-02,,329860.25,288506.8,partial,4
1916,102,2024-05-09,2024-05-09,329860.25,329860.25,paid,0
1917,102,2024-05-16,2024-05-16,329860.25,329860.25,paid,0
1918,102,2024-05-23,,329860.25,229445.72,partial,4
1919,102,2024-05-30,2024-05-30,329860.25,329860.25,paid,0
1920,102,2024-06-06,2024-06-06,329860.25,329860.25,paid,0
1921,102,2024-06-13,2024-06-20,329860.25,329860.25,late,7
1922,102,2024-06-20,2024-06-20,329860.25,329860.25,paid,0
1923,102,2024-06-27,,329860.25,293450.21,partial,7
1924,102,2024-07-04,2024-07-08,329860.25,329860.25,late,4
1925,102,2024-07-11,2024-07-15,329860.25,329860.25,late,4
1926,102,2024-07-18,2024-07-21,329860.25,329860.25,late,3
1927,103,2024-10-23,2024-10-23,904873.12,904873.12,paid,0
1928,103,2024-10-30,2024-10-30,904873.12,904873.12,paid,0
1929,103,2024-11-06,2024-11-13,904873.12,904873.12,late,7
1930,103,2024-11-13,2024-11-16,904873.12,904873.12,late,3
1931,103,2024-11-20,2024-11-20,904873.12,904873.12,paid,0
1932,103,2024-11-27,2024-11-27,904873.12,904873.12,paid,0
1933,103,2024-12-04,2024-12-04,904873.12,904873.12,paid,0
1934,103,2024-12-11,2024-12-11,904873.12,904873.12,paid,0
1935,103,2024-12-18,2024-12-28,904873.12,904873.12,late,10
1936,103,2024-12-25,2024-12-25,904873.12,904873.12,paid,0
1937,103,2025-01-01,2025-01-01,904873.12,904873.12,paid,0
1938,103,2025-01-08,2025-01-08,904873.12,904873.12,paid,0
1939,103,2025-01-15,2025-01-15,904873.12,904873.12,paid,0
1940,103,2025-01-22,2025-01-22,904873.12,904873.12,paid,0
1941,103,2025-01-29,2025-01-29,904873.12,904873.12,paid,0
1942,103,2025-02-05,2025-02-05,904873.12,904873.12,paid,0
1943,104,2025-10-14,2025-10-24,220098.83,220098.83,late,10
1944,104,2025-10-21,2025-10-24,220098.83,220098.83,late,3
1945,104,2025-10-28,2025-10-28,220098.83,220098.83,paid,0
1946,104,2025-11-04,2025-11-04,220098.83,220098.83,paid,0
1947,104,2025-11-11,2025-11-11,220098.83,220098.83,paid,0
1948,104,2025-11-18,2025-11-18,220098.83,220098.83,paid,0
1949,105,2025-06-07,2025-06-12,125636.33,125636.33,late,5
1950,105,2025-06-14,2025-06-14,125636.33,125636.33,paid,0
1951,105,2025-06-21,2025-06-21,125636.33,125636.33,paid,0
1952,105,2025-06-28,,125636.33,106321.58,partial,7
1953,105,2025-07-05,2025-07-05,125636.33,125636.33,paid,0
1954,105,2025-07-12,2025-07-19,125636.33,125636.33,late,7
1955,105,2025-07-19,2025-07-19,125636.33,125636.33,paid,0
1956,105,2025-07-26,2025-07-26,125636.33,125636.33,paid,0
1957,105,2025-08-02,2025-08-02,125636.33,125636.33,paid,0
1958,105,2025-08-09,2025-08-09,125636.33,125636.33,paid,0
1959,105,2025-08-16,2025-08-16,125636.33,125636.33,paid,0
1960,105,2025-08-23,2025-08-23,125636.33,125636.33,paid,0
1961,105,2025-08-30,2025-08-30,125636.33,125636.33,paid,0
1962,105,2025-09-06,2025-09-10,125636.33,125636.33,late,4
1963,105,2025-09-13,2025-09-13,125636.33,125636.33,paid,0
1964,105,2025-09-20,2025-09-25,125636.33,125636.33,late,5
1965,105,2025-09-27,2025-09-27,125636.33,125636.33,paid,0
1966,105,2025-10-04,2025-10-04,125636.33,125636.33,paid,0
1967,105,2025-10-11,2025-10-11,125636.33,125636.33,paid,0
1968,105,2025-10-18,2025-10-18,125636.33,125636.33,paid,0
1969,105,2025-10-25,2025-10-25,125636.33,125636.33,paid,0
1970,105,2025-11-01,2025-11-01,125636.33,125636.33,paid,0
1971,105,2025-11-08,,125636.33,105233.25,partial,6
1972,105,2025-11-15,2025-11-15,125636.33,125636.33,paid,0
1973,106,2024-04-19,2024-04-27,545376.0,545376.0,late,8
1974,106,2024-04-26,2024-04-26,545376.0,545376.0,paid,0
1975,106,2024-05-03,2024-05-03,545376.0,545376.0,paid,0
1976,106,2024-05-10,2024-05-10,545376.0,545376.0,paid,0
1977,106,2024-05-17,2024-05-17,545376.0,545376.0,paid,0
1978,106,2024-05-24,2024-05-24,545376.0,545376.0,paid,0
1979,106,2024-05-31,2024-05-31,545376.0,545376.0,paid,0
1980,106,2024-06-07,2024-06-07,545376.0,545376.0,paid,0
1981,106,2024-06-14,2024-06-21,545376.0,545376.0,late,7
1982,106,2024-06-21,2024-06-21,545376.0,545376.0,paid,0
1983,106,2024-06-28,2024-06-28,545376.0,545376.0,paid,0
1984,106,2024-07-05,2024-07-12,545376.0,545376.0,late,7
1985,106,2024-07-12,2024-07-12,545376.0,545376.0,paid,0
1986,106,2024-07-19,2024-07-19,545376.0,545376.0,paid,0
1987,106,2024-07-26,2024-07-26,545376.0,545376.0,paid,0
1988,106,2024-08-02,,545376.0,450167.9,partial,5
1989,107,2024-03-04,2024-03-04,311644.85,311644.85,paid,0
1990,107,2024-03-11,,311644.85,279037.46,partial,10
1991,107,2024-03-18,2024-03-18,311644.85,311644.85,paid,0
1992,107,2024-03-25,2024-03-25,311644.85,311644.85,paid,0
1993,107,2024-04-01,2024-04-01,311644.85,311644.85,paid,0
1994,107,2024-04-08,2024-04-15,311644.85,311644.85,late,7
1995,107,2024-04-15,2024-04-15,311644.85,311644.85,paid,0
1996,107,2024-04-22,2024-04-22,311644.85,311644.85,paid,0
1997,107,2024-04-29,2024-04-29,311644.85,311644.85,paid,0
1998,107,2024-05-06,2024-05-06,311644.85,311644.85,paid,0
1999,107,2024-05-13,2024-05-13,311644.85,311644.85,paid,0
2000,107,2024-05-20,2024-05-20,311644.85,311644.85,paid,0
2001,107,2024-05-27,2024-05-27,311644.85,311644.85,paid,0
2002,107,2024-06-03,2024-06-03,311644.85,311644.85,paid,0
2003,107,2024-06-10,2024-06-10,311644.85,311644.85,paid,0
2004,107,2024-06-17,2024-06-17,311644.85,311644.85,paid,0
2005,107,2024-06-24,2024-06-24,311644.85,311644.85,paid,0
2006,107,2024-07-01,2024-07-01,311644.85,311644.85,paid,0
2007,107,2024-07-08,2024-07-17,311644.85,311644.85,late,9
2008,107,2024-07-15,2024-07-15,311644.85,311644.85,paid,0
2009,108,2025-05-29,2025-05-29,350364.19,350364.19,paid,0
2010,108,2025-06-05,2025-06-05,350364.19,350364.19,paid,0
2011,108,2025-06-12,2025-06-12,350364.19,350364.19,paid,0
2012,108,2025-06-19,,350364.19,183458.06,partial,4
2013,108,2025-06-26,2025-06-26,350364.19,350364.19,paid,0
2014,108,2025-07-03,2025-07-07,350364.19,350364.19,late,4
2015,108,2025-07-10,2025-07-10,350364.19,350364.19,paid,0
2016,108,2025-07-17,2025-07-25,350364.19,350364.19,late,8
2017,108,2025-07-24,2025-07-24,350364.19,350364.19,paid,0
2018,108,2025-07-31,2025-07-31,350364.19,350364.19,paid,0
2019,108,2025-08-07,2025-08-15,350364.19,350364.19,late,8
2020,108,2025-08-14,2025-08-14,350364.19,350364.19,paid,0
2021,108,2025-08-21,2025-08-21,350364.19,350364.19,paid,0
2022,108,2025-08-28,2025-08-28,350364.19,350364.19,paid,0
2023,108,2025-09-04,2025-09-10,350364.19,350364.19,late,6
2024,108,2025-09-11,2025-09-11,350364.19,350364.19,paid,0
2025,109,2025-05-17,2025-05-17,367780.5,367780.5,paid,0
2026,109,2025-05-24,2025-05-24,367780.5,367780.5,paid,0
2027,109,2025-05-31,2025-05-31,367780.5,367780.5,paid,0
2028,109,2025-06-07,2025-06-07,367780.5,367780.5,paid,0
2029,109,2025-06-14,2025-06-22,367780.5,367780.5,late,8
2030,109,2025-06-21,2025-06-30,367780.5,367780.5,late,9
2031,109,2025-06-28,2025-07-01,367780.5,367780.5,late,3
2032,109,2025-07-05,2025-07-05,367780.5,367780.5,paid,0
2033,109,2025-07-12,2025-07-16,367780.5,367780.5,late,4
2034,109,2025-07-19,2025-07-19,367780.5,367780.5,paid,0
2035,109,2025-07-26,2025-07-26,367780.5,367780.5,paid,0
2036,109,2025-08-02,2025-08-02,367780.5,367780.5,paid,0
2037,109,2025-08-09,2025-08-09,367780.5,367780.5,paid,0
2038,109,2025-08-16,2025-08-16,367780.5,367780.5,paid,0
2039,109,2025-08-23,2025-08-23,367780.5,367780.5,paid,0
2040,109,2025-08-30,2025-09-08,367780.5,367780.5,late,9
2041,109,2025-09-06,2025-09-06,367780.5,367780.5,paid,0
2042,109,2025-09-13,2025-09-13,367780.5,367780.5,paid,0
2043,109,2025-09-20,2025-09-20,367780.5,367780.5,paid,0
2044,109,2025-09-27,2025-09-27,367780.5,367780.5,paid,0
2045,109,2025-10-04,2025-10-09,367780.5,367780.5,late,5
2046,109,2025-10-11,2025-10-11,367780.5,367780.5,paid,0
2047,109,2025-10-18,2025-10-18,367780.5,367780.5,paid,0
2048,109,2025-10-25,,367780.5,276033.06,partial,3
2049,110,2025-01-15,2025-01-15,170734.0,170734.0,paid,0
2050,110,2025-01-22,2025-01-22,170734.0,170734.0,paid,0
2051,110,2025-01-29,2025-01-29,170734.0,170734.0,paid,0
2052,110,2025-02-05,2025-02-08,170734.0,170734.0,late,3
2053,110,2025-02-12,2025-02-12,170734.0,170734.0,paid,0
2054,110,2025-02-19,2025-02-19,170734.0,170734.0,paid,0
2055,110,2025-02-26,2025-02-26,170734.0,170734.0,paid,0
2056,110,2025-03-05,,170734.0,132586.82,partial,8
2057,110,2025-03-12,2025-03-12,170734.0,170734.0,paid,0
2058,110,2025-03-19,2025-03-26,170734.0,170734.0,late,7
2059,110,2025-03-26,,170734.0,97101.44,partial,7
2060,110,2025-04-02,2025-04-02,170734.0,170734.0,paid,0
2061,110,2025-04-09,,170734.0,147992.68,partial,6
2062,110,2025-04-16,2025-04-16,170734.0,170734.0,paid,0
2063,110,2025-04-23,2025-04-23,170734.0,170734.0,paid,0
2064,110,2025-04-30,2025-05-10,170734.0,170734.0,late,10
2065,110,2025-05-07,2025-05-07,170734.0,170734.0,paid,0
2066,110,2025-05-14,2025-05-14,170734.0,170734.0,paid,0
2067,110,2025-05-21,2025-05-21,170734.0,170734.0,paid,0
2068,110,2025-05-28,2025-05-28,170734.0,170734.0,paid,0
2069,110,2025-06-04,2025-06-04,170734.0,170734.0,paid,0
2070,110,2025-06-11,2025-06-11,170734.0,170734.0,paid,0
2071,110,2025-06-18,2025-06-18,170734.0,170734.0,paid,0
2072,110,2025-06-25,2025-06-25,170734.0,170734.0,paid,0
2073,111,2024-12-19,,497947.6,347818.17,partial,6
2074,111,2024-12-26,2025-01-01,497947.6,497947.6,late,6
2075,111,2025-01-02,,497947.6,401001.39,partial,10
2076,111,2025-01-09,2025-01-09,497947.6,497947.6,paid,0
2077,111,2025-01-16,2025-01-22,497947.6,497947.6,late,6
2078,111,2025-01-23,2025-01-23,497947.6,497947.6,paid,0
2079,111,2025-01-30,,497947.6,293525.6,partial,3
2080,111,2025-02-06,2025-02-06,497947.6,497947.6,paid,0
2081,111,2025-02-13,2025-02-13,497947.6,497947.6,paid,0
2082,111,2025-02-20,2025-03-01,497947.6,497947.6,late,9
2083,111,2025-02-27,2025-02-27,497947.6,497947.6,paid,0
2084,111,2025-03-06,,497947.6,357751.17,partial,5
2085,111,2025-03-13,2025-03-13,497947.6,497947.6,paid,0
2086,111,2025-03-20,2025-03-20,497947.6,497947.6,paid,0
2087,111,2025-03-27,2025-03-27,497947.6,497947.6,paid,0
2088,111,2025-04-03,2025-04-03,497947.6,497947.6,paid,0
2089,111,2025-04-10,2025-04-10,497947.6,497947.6,paid,0
2090,111,2025-04-17,2025-04-17,497947.6,497947.6,paid,0
2091,111,2025-04-24,,497947.6,374370.04,partial,5
2092,111,2025-05-01,2025-05-01,497947.6,497947.6,paid,0
2093,112,2024-11-30,2024-11-30,123454.6,123454.6,paid,0
2094,112,2024-12-07,2024-12-11,123454.6,123454.6,late,4
